customer_id,name,email,signup_date,city,country,age,gender,age_was_missing,city_was_missing,gender_was_missing
1913,Olivia Rodriguez,stephen39@example.com,2020-06-14,Melbourne,Australia,17.0,F,False,False,False
1914,Kevin Morris,martinezmindy@example.net,2019-04-02,Melbourne,Australia,31.0,F,False,False,False
1915,Charles Decker,opierce@example.com,2019-06-08,Munich,Germany,29.0,M,False,False,False
1916,Jennifer Nguyen,schneidermario@example.net,2019-05-27,Manchester,UK,43.0,F,False,False,False
1917,Jorge Sharp,tylermcintosh@example.org,2021-01-07,Singapore,Singapore,42.0,Other,False,False,False
1918,Joseph Bentley,christopherward@example.com,2022-06-27,Vancouver,Canada,26.0,F,False,False,False
1919,Jason Potter,dmorales@example.net,2019-02-22,Paris,France,54.0,M,False,False,False
1920,Richard Neal,olsenshane@example.org,2021-11-06,Melbourne,Australia,61.0,M,False,False,False
1921,Sheila Perez,newmanangela@example.org,2022-09-07,New York,USA,40.0,Unknown,False,False,True
1922,Melissa Mendoza,robinsonjesse@example.org,2020-04-04,Bangkok,Thailand,48.0,M,False,False,False
1923,Brenda Flores,qavila@example.com,2023-02-10,Munich,Germany,70.0,M,False,False,False
1924,Ralph Vasquez,cpierce@example.org,2021-12-10,Sydney,Australia,44.0,M,False,False,False
1925,Christine Aguilar,baileychristopher@example.com,2020-05-14,Bangkok,Thailand,31.0,F,False,False,False
1926,Sandra Sanders,amandaherman@example.net,2023-03-13,London,UK,60.0,M,False,False,False
1927,Deborah Brooks,mmoore@example.net,2019-06-13,London,UK,51.0,M,False,False,False
1928,Craig Hurst,swilson@example.com,2020-04-16,Paris,France,66.0,M,False,False,False
1929,Larry Curtis,hharris@example.org,2024-03-10,Chicago,USA,31.0,M,False,False,False
1930,Brian Fitzpatrick,jameshudson@example.net,2022-05-25,Chicago,USA,66.0,F,False,False,False
1931,Michael Lewis,michael03@example.net,2021-10-31,Manchester,UK,52.0,F,False,False,False
1932,Sarah Robinson,collinsjavier@example.org,2023-11-30,Chicago,USA,16.0,M,False,False,False
1933,Christine Arroyo,dcortez@example.com,2024-03-19,Melbourne,Australia,63.0,M,False,False,False
1934,Carmen Vasquez,laura31@example.net,2022-11-14,New York,USA,20.0,M,False,False,False
1935,Aaron Johnson,vincentstacey@example.org,2021-05-14,Bangkok,Thailand,24.0,M,False,False,False
1936,James Carroll,coltonrichardson@example.net,2020-11-20,Los Angeles,USA,53.0,M,False,False,False
1937,Jay Walter,ramirezdesiree@example.com,2023-02-21,Los Angeles,USA,44.0,M,False,False,False
1938,Stephanie Turner,stephen31@example.net,2020-08-15,Manchester,UK,60.0,M,False,False,False
1939,Melanie Johnson,hthompson@example.org,2023-08-07,Unknown,Thailand,21.0,M,False,True,False
1940,Jordan Tanner,joseph97@example.org,2022-08-22,Sydney,Australia,40.0,M,False,False,False
1941,Brittany Brown,fjohnson@example.com,2024-04-18,Vancouver,Canada,30.0,M,False,False,False
1942,Jennifer Dudley,douglassusan@example.com,2021-12-11,Bangkok,Thailand,48.0,F,False,False,False
1943,Michelle Harris,andrew43@example.org,2023-03-31,London,UK,46.0,M,True,False,False
1944,Rita Forbes,russomary@example.com,2020-03-07,Melbourne,Australia,49.0,F,False,False,False
1945,Michele Conner,mitchellchristopher@example.com,2020-08-06,London,UK,23.0,F,False,False,False
1946,John Martin,jessica82@example.com,2020-08-13,Chicago,USA,54.0,M,False,False,False
1947,Hannah Thompson,wwatson@example.com,2019-07-16,Chicago,USA,51.0,F,False,False,False
1948,Michael Preston,bward@example.org,2019-03-23,Unknown,Thailand,50.0,M,False,True,False
1949,Stacey Cook,debbie78@example.net,2021-01-26,New York,USA,34.0,M,False,False,False
1950,Andrew Hunter,carolfernandez@example.net,2019-09-16,Munich,Germany,34.0,M,False,False,False
1951,Robert Taylor,makaylasanders@example.com,2021-06-29,Los Angeles,USA,47.0,Unknown,False,False,True
1952,Wanda Stephens,johnstonjonathan@example.net,2022-10-01,Melbourne,Australia,38.0,F,False,False,False
1953,Carmen Perez,tracy55@example.net,2020-10-31,Los Angeles,USA,48.0,M,False,False,False
1954,Kelly Weiss,barbarabrady@example.net,2023-05-11,Sydney,Australia,61.0,F,False,False,False
1955,Ashley Bowman,barrytanya@example.org,2024-03-24,Los Angeles,USA,36.0,M,False,False,False
1956,Thomas Neal MD,nturner@example.net,2019-03-14,Sydney,Australia,46.0,F,True,False,False
1957,Tiffany Lee,johnsondavid@example.org,2022-10-11,Toronto,Canada,32.0,F,False,False,False
1958,Melanie Jones,btapia@example.com,2020-08-01,Berlin,Germany,28.0,M,False,False,False
1959,Alexandra Harper,paul34@example.com,2023-03-15,Melbourne,Australia,16.0,M,False,False,False
1960,Tamara Reid,sheltontiffany@example.com,2019-12-31,Melbourne,Australia,42.0,M,False,False,False
1961,Andre Haynes,xmullins@example.org,2022-07-30,Toronto,Canada,46.0,M,False,False,False
1962,Kevin Gilmore,yvang@example.org,2020-04-19,Mumbai,India,58.0,F,False,False,False
1963,Olivia Miller,amy13@example.net,2022-01-17,London,UK,34.0,M,False,False,False
1964,Lynn Davis,pcurry@example.net,2023-04-14,Singapore,Singapore,42.0,M,False,False,False
1965,Mrs. Emily Waters,arobinson@example.org,2019-12-27,Los Angeles,USA,36.0,F,False,False,False
1966,Carl Huffman,wallssean@example.net,2023-05-04,Chicago,USA,69.0,F,False,False,False
1967,Donald Cunningham,kingdavid@example.net,2019-03-01,Toronto,Canada,33.0,M,False,False,False
1968,Steven Carter Jr.,carolyn61@example.net,2022-02-25,New York,USA,32.0,M,False,False,False
1969,Ryan Gonzalez,ywright@example.net,2021-03-27,Manchester,UK,46.0,F,True,False,False
1970,Susan Barton,turnerjeffrey@example.net,2023-08-04,Sydney,Australia,35.0,M,False,False,False
1971,Katherine Reeves,garciadonald@example.net,2020-02-27,Munich,Germany,23.0,F,False,False,False
1972,Lisa Johnson,srichardson@example.com,2022-01-10,Paris,France,46.0,M,True,False,False
1973,Joseph Benson,barnesarthur@example.com,2024-02-12,London,UK,65.0,F,False,False,False
1974,Jennifer Brown,natalie57@example.com,2021-01-11,Toronto,Canada,28.0,F,False,False,False
1975,Dana Reilly,davidmartin@example.net,2020-04-14,Melbourne,Australia,67.0,F,False,False,False
1976,Craig Keller,angela71@example.net,2023-02-10,Unknown,Germany,46.0,Other,True,True,False
1977,Jason Castro,jamesevans@example.net,2021-10-24,Los Angeles,USA,66.0,F,False,False,False
1978,Alexandra Brown,rodriguezelizabeth@example.net,2022-07-17,Toronto,Canada,18.0,M,False,False,False
1979,Elizabeth Cain,samantha73@example.org,2021-03-31,Sydney,Australia,68.0,F,False,False,False
1980,Karen Lewis,paulschultz@example.net,2021-10-30,Los Angeles,USA,46.0,M,True,False,False
1981,Andrea Estrada,michellejones@example.net,2019-07-15,Chicago,USA,66.0,M,False,False,False
1982,Angel Martin DDS,xfranco@example.org,2020-10-24,Singapore,Singapore,48.0,F,False,False,False
1983,Jennifer Goodwin,harrellkimberly@example.org,2020-06-25,Los Angeles,USA,52.0,F,False,False,False
1984,Nicholas Brooks,oobrien@example.net,2022-02-22,Manchester,UK,46.0,M,False,False,False
1985,Karen Avery,wlucas@example.net,2019-02-05,Manchester,UK,62.0,M,False,False,False
1986,Kyle Roberts,reynoldsanthony@example.org,2021-07-15,Los Angeles,USA,52.0,F,False,False,False
1987,Michele Waters,woodphillip@example.com,2021-09-03,London,UK,22.0,M,False,False,False
1988,Victoria Peterson,samantha78@example.com,2019-07-15,Los Angeles,USA,26.0,M,False,False,False
1989,Seth Barker,taylordavis@example.com,2019-10-17,Los Angeles,USA,55.0,M,False,False,False
1990,Kim Jensen,kingjoseph@example.com,2020-04-21,Singapore,Singapore,65.0,M,False,False,False
1991,Linda Perez,rebecca93@example.com,2019-11-05,Mumbai,India,36.0,M,False,False,False
1992,Cheryl Rogers,mramirez@example.com,2022-11-14,Vancouver,Canada,64.0,M,False,False,False
1993,Chelsea Austin,leahbarker@example.org,2020-04-27,Sydney,Australia,45.0,M,False,False,False
1994,Heather Daniels,james79@example.net,2019-06-16,Melbourne,Australia,43.0,M,False,False,False
1995,Nathaniel Walter,jamietyler@example.com,2021-11-30,Chicago,USA,26.0,F,False,False,False
1996,Matthew Crawford,peterlove@example.net,2021-05-18,Bangkok,Thailand,26.0,F,False,False,False
1997,Glenn Scott,kingtammy@example.net,2022-01-25,Mumbai,India,46.0,Unknown,True,False,True
1998,Mrs. Chelsea Villa,jgibson@example.net,2024-03-03,Melbourne,Australia,49.0,M,False,False,False
1999,Kayla Fisher,brent67@example.net,2019-10-17,Chicago,USA,49.0,Unknown,False,False,True
2000,Jeffrey Edwards,herbertward@example.org,2021-11-29,London,UK,32.0,F,False,False,False
2001,Benjamin Rodriguez,david16@example.org,2023-01-14,Melbourne,Australia,26.0,F,False,False,False
2002,Matthew Brown,morganclaudia@example.com,2020-01-03,Manchester,UK,46.0,F,False,False,False
2003,David Robinson,sarah53@example.org,2020-02-13,Toronto,Canada,50.0,M,False,False,False
2004,Kevin Farmer,lindabryan@example.org,2019-11-17,Paris,France,38.0,F,False,False,False
2005,Alicia Martin,lisa11@example.org,2024-03-15,New York,USA,33.0,F,False,False,False
2006,Connie Stevens,patricialowery@example.com,2020-09-18,Melbourne,Australia,55.0,M,False,False,False
2007,David Parker,ogriffin@example.org,2022-09-12,Sydney,Australia,20.0,F,False,False,False
2008,Jennifer Wallace,jocelyncruz@example.net,2020-06-22,Chicago,USA,22.0,M,False,False,False
2009,Allison Hubbard,nicolehenry@example.net,2020-11-07,Manchester,UK,65.0,Unknown,False,False,True
2010,Alex Romero,mmassey@example.org,2023-11-20,Melbourne,Australia,58.0,F,False,False,False
2011,Michael Burke,zjackson@example.org,2020-03-19,Toronto,Canada,75.0,F,False,False,False
2012,Harry Hill,rachel69@example.com,2019-01-01,Mumbai,India,20.0,M,False,False,False
2013,Melissa Elliott,chavezlauren@example.com,2021-05-21,Berlin,Germany,36.0,F,False,False,False
2014,Heather Smith,bramsey@example.org,2021-02-11,Manchester,UK,61.0,M,False,False,False
2015,Gregory Adams,timothy23@example.net,2019-06-10,Munich,Germany,69.0,M,False,False,False
2016,Linda Patrick,wernermichael@example.org,2022-12-27,Vancouver,Canada,69.0,M,False,False,False
2017,Thomas Davis,wrightalicia@example.com,2022-11-04,Vancouver,Canada,51.0,F,False,False,False
2018,Edward Garrison,garrett13@example.org,2021-01-18,Mumbai,India,65.0,F,False,False,False
2019,Laura Logan,keithharrison@example.com,2023-11-30,Munich,Germany,40.0,Unknown,False,False,True
2020,Cynthia Morton,carriejones@example.org,2021-06-24,Toronto,Canada,49.0,F,False,False,False
2021,Richard Ferguson,xtran@example.net,2021-01-25,Bangkok,Thailand,48.0,F,False,False,False
2022,Joseph Lopez,nguyengeorge@example.com,2022-08-07,Vancouver,Canada,46.0,F,True,False,False
2023,Alicia Wagner,longgary@example.com,2019-04-28,Sydney,Australia,46.0,M,True,False,False
2024,Carlos Hensley,audrey47@example.org,2022-07-18,Paris,France,47.0,M,False,False,False
2025,Michael Reeves,daniellewebster@example.org,2023-07-12,Munich,Germany,18.0,M,False,False,False
2026,Mrs. Donna Rice,zbyrd@example.net,2023-02-16,Melbourne,Australia,71.0,M,False,False,False
2027,Jennifer Warren,kristin96@example.com,2019-04-25,Los Angeles,USA,56.0,M,False,False,False
2028,Jennifer Gordon,cmartinez@example.org,2023-10-13,Unknown,Canada,57.0,M,False,True,False
2029,Zachary Wilkinson,munozrobert@example.com,2024-01-17,Mumbai,India,73.0,M,False,False,False
2030,Alexander Freeman,lewiskimberly@example.org,2021-11-23,London,UK,58.0,M,False,False,False
2031,Kevin Blake,deborahturner@example.org,2020-01-31,Los Angeles,USA,25.0,F,False,False,False
2032,Steven Mckee,tommy77@example.com,2022-05-31,Vancouver,Canada,60.0,M,False,False,False
2033,Julie Perry,sanchezdustin@example.net,2024-04-11,Mumbai,India,35.0,F,False,False,False
2034,Elizabeth Brown,pblankenship@example.com,2023-09-09,Paris,France,52.0,M,False,False,False
2035,Edward Nicholson,ewilliams@example.org,2023-02-03,Chicago,USA,27.0,F,False,False,False
2036,Corey Weeks,alexgarcia@example.net,2023-06-04,Chicago,USA,29.0,M,False,False,False
2037,Debra Johnson,crystalwatson@example.com,2020-09-22,Toronto,Canada,73.0,M,False,False,False
2038,Robert Stevens,justin08@example.net,2019-04-20,Vancouver,Canada,61.0,M,False,False,False
2039,Jeffrey Freeman,estradaamy@example.net,2020-04-07,Manchester,UK,33.0,F,False,False,False
2040,Andrea Donaldson,trivera@example.com,2021-06-19,Melbourne,Australia,21.0,F,False,False,False
2041,Madison Thomas,christopherreyes@example.com,2021-12-07,Sydney,Australia,69.0,F,False,False,False
2042,Andrew Smith,jameshudson@example.com,2022-04-13,Mumbai,India,25.0,M,False,False,False
2043,Sonya Simmons,veronica30@example.org,2022-08-16,London,UK,29.0,M,False,False,False
2044,Andrew Acosta,robinsonrose@example.org,2023-06-15,Melbourne,Australia,21.0,F,False,False,False
2045,Katherine Miller,vcain@example.net,2019-03-06,Vancouver,Canada,49.0,F,False,False,False
2046,Jacqueline Harrison,barbara85@example.net,2020-10-23,Paris,France,52.0,F,False,False,False
2047,Kelsey Contreras,linda33@example.org,2019-08-03,Unknown,Australia,38.0,F,False,True,False
2048,Dillon Case,victor60@example.net,2020-11-20,London,UK,73.0,F,False,False,False
2049,Scott Rodriguez,angelarichard@example.org,2022-01-24,Berlin,Germany,46.0,F,True,False,False
2050,Danielle Stein,terrywilliam@example.com,2022-11-23,Paris,France,62.0,F,False,False,False
2051,Jennifer Rivera,sanchezcindy@example.net,2022-05-15,London,UK,46.0,Unknown,False,False,True
2052,Erik Small,bsullivan@example.org,2020-04-24,Bangkok,Thailand,22.0,Unknown,False,False,True
2053,William Cook,david37@example.com,2022-04-29,Manchester,UK,26.0,M,False,False,False
2054,Jennifer Lewis,satkinson@example.org,2024-04-14,Melbourne,Australia,28.0,F,False,False,False
2055,Carmen Moore,brittney11@example.org,2020-11-13,Sydney,Australia,21.0,M,False,False,False
2056,Omar Hernandez,fvasquez@example.net,2021-03-21,Berlin,Germany,46.0,M,True,False,False
2057,Wendy Smith,antoniocarter@example.com,2020-09-21,Vancouver,Canada,27.0,F,False,False,False
2058,Tamara Graves,williamspatricia@example.com,2019-11-12,Unknown,Canada,70.0,F,False,True,False
2059,Zachary Miller,mendezlori@example.org,2021-08-22,Los Angeles,USA,59.0,M,False,False,False
2060,Stephanie Holloway,lrodriguez@example.com,2023-08-30,Manchester,UK,61.0,F,False,False,False
2061,Kelly Decker,dillon79@example.com,2023-04-12,London,UK,41.0,M,False,False,False
2062,Ricardo Robertson,sobrien@example.com,2023-11-23,Melbourne,Australia,54.0,M,False,False,False
2063,Samuel Ortega,wpatrick@example.net,2024-06-10,Melbourne,Australia,17.0,M,False,False,False
2064,Matthew Briggs,proman@example.com,2021-01-11,London,UK,48.0,M,False,False,False
2065,Christine Murray,benjaminbrown@example.org,2019-06-08,Bangkok,Thailand,30.0,F,False,False,False
2066,Zachary Martinez,campbellmarvin@example.com,2019-07-10,Manchester,UK,40.0,F,False,False,False
2067,Michelle Graham,spearselizabeth@example.net,2022-10-14,Manchester,UK,18.0,F,False,False,False
2068,Laurie Pineda,pauladouglas@example.com,2022-10-29,Manchester,UK,69.0,F,False,False,False
2069,Corey Jones,randalllinda@example.com,2019-07-27,Melbourne,Australia,71.0,F,False,False,False
2070,Jonathan Barrett,ubowers@example.com,2022-03-22,Unknown,USA,40.0,M,False,True,False
2071,Gabriel Levy,wbarrett@example.net,2021-04-02,Sydney,Australia,46.0,M,True,False,False
2072,Catherine Booth,stephanieperry@example.com,2022-05-21,Los Angeles,USA,48.0,F,False,False,False
2073,Felicia Williams,johnmunoz@example.com,2024-06-13,Munich,Germany,23.0,M,False,False,False
2074,Michelle Butler,welchjennifer@example.net,2023-11-18,Manchester,UK,46.0,M,True,False,False
2075,Aaron Webb,jasoncook@example.net,2020-02-09,Vancouver,Canada,68.0,F,False,False,False
2076,Natasha Hill,lpreston@example.net,2020-07-30,Berlin,Germany,23.0,F,False,False,False
2077,Christina Carrillo,gibsonjennifer@example.net,2022-11-06,Paris,France,32.0,M,False,False,False
2078,Zachary Bryant,marvin69@example.net,2022-01-16,New York,USA,27.0,F,False,False,False
2079,Amy Gallegos,mhickman@example.net,2022-07-26,Vancouver,Canada,54.0,M,False,False,False
2080,Ethan Garza,pbaker@example.org,2020-05-24,Manchester,UK,21.0,F,False,False,False
2081,Mary Riley,hbaker@example.org,2021-06-01,Berlin,Germany,38.0,F,False,False,False
2082,Trevor Cole,dsmith@example.org,2024-01-25,Mumbai,India,52.0,F,False,False,False
2083,Denise Olsen,usmith@example.net,2022-06-01,Chicago,USA,67.0,Unknown,False,False,True
2084,Patricia Alvarado,nzhang@example.net,2020-11-22,Los Angeles,USA,63.0,F,False,False,False
2085,Donna Wilson,saraprice@example.net,2020-06-10,Melbourne,Australia,63.0,F,False,False,False
2086,Joshua Gonzalez,pmiller@example.org,2023-06-14,Los Angeles,USA,52.0,M,False,False,False
2087,Alicia Anderson,gary44@example.com,2023-06-14,Mumbai,India,60.0,M,False,False,False
2088,Jeffery Daniel,connor44@example.net,2024-03-30,Singapore,Singapore,33.0,F,False,False,False
2089,Margaret Jones,morganfarrell@example.org,2019-04-04,Sydney,Australia,41.0,F,False,False,False
2090,Andrea Townsend,tammy17@example.com,2020-02-29,Manchester,UK,66.0,F,False,False,False
2091,Ralph Chan,edixon@example.net,2023-06-07,Paris,France,36.0,M,False,False,False
2092,Rachel Kelly,gomezpaul@example.org,2019-05-11,Toronto,Canada,34.0,M,False,False,False
2093,Danielle Smith,gayfrancis@example.com,2022-07-24,Manchester,UK,37.0,M,False,False,False
2094,Robert Nichols,writter@example.net,2020-11-28,London,UK,38.0,M,False,False,False
2095,Gerald Price,ggarcia@example.com,2020-03-07,Berlin,Germany,60.0,F,False,False,False
2096,Connor Walsh,cherryjulie@example.net,2023-10-12,Sydney,Australia,21.0,F,False,False,False
2097,Phyllis Grant,phughes@example.com,2023-03-12,Toronto,Canada,39.0,F,False,False,False
2098,Andrew Chavez,duncanandre@example.net,2019-03-02,Berlin,Germany,55.0,M,False,False,False
2099,Mariah Perry,montesmichelle@example.org,2023-04-16,Manchester,UK,64.0,M,False,False,False
2100,Brendan Meyer,watkinsthomas@example.net,2021-02-07,Toronto,Canada,24.0,F,False,False,False
2101,Molly Peterson DDS,hartmandanielle@example.org,2020-03-23,Manchester,UK,23.0,F,False,False,False
2102,Rodney Carter,brownkevin@example.org,2023-02-13,Singapore,Singapore,51.0,F,False,False,False
2103,Robyn Kidd,matthew61@example.net,2020-07-25,Paris,France,65.0,M,False,False,False
2104,Jonathan Rodgers,sjohnson@example.com,2023-04-10,Sydney,Australia,36.0,F,False,False,False
2105,Brandon Taylor,coxcody@example.com,2021-10-10,Manchester,UK,34.0,Other,False,False,False
2106,Emily Martinez,brandimiller@example.org,2021-03-30,Chicago,USA,16.0,M,False,False,False
2107,Ryan Pierce,cainana@example.net,2022-10-31,Chicago,USA,40.0,F,False,False,False
2108,Kimberly Escobar,craig60@example.com,2022-07-27,Toronto,Canada,55.0,M,False,False,False
2109,Jennifer Barrett,joyce21@example.org,2022-05-12,Unknown,USA,62.0,M,False,True,False
2110,Leah Rodriguez,zwilliams@example.com,2022-03-11,Chicago,USA,46.0,F,False,False,False
2111,Brian Moore,christopherjackson@example.net,2023-12-15,Paris,France,40.0,M,False,False,False
2112,Mercedes Garcia,ruizjessica@example.org,2021-07-26,Chicago,USA,62.0,Other,False,False,False
2113,Tyler Shields,veronicasmith@example.net,2020-02-14,Bangkok,Thailand,24.0,F,False,False,False
2114,Laura Blair,travisyoung@example.com,2021-07-29,Berlin,Germany,59.0,M,False,False,False
2115,Michael Lee,max69@example.com,2021-10-21,Berlin,Germany,23.0,M,False,False,False
2116,Donna Wright,mannjonathan@example.net,2019-11-23,Bangkok,Thailand,45.0,M,False,False,False
2117,Dr. Jared Lee III,barbaraolsen@example.net,2022-10-18,Sydney,Australia,71.0,F,False,False,False
2118,Michael Anderson,halljohn@example.org,2021-05-04,Singapore,Singapore,72.0,M,False,False,False
2119,Melinda Anderson,joshuarodriguez@example.org,2021-12-29,Sydney,Australia,44.0,F,False,False,False
2120,Michelle Greer,gutierrezmatthew@example.com,2023-08-24,Manchester,UK,39.0,M,False,False,False
2121,Nathaniel Floyd,mark66@example.net,2021-05-27,Berlin,Germany,22.0,M,False,False,False
2122,Denise Alvarado,jamiegomez@example.net,2023-06-10,Singapore,Singapore,62.0,F,False,False,False
2123,Mary Burns,samuel40@example.com,2020-05-12,Bangkok,Thailand,29.0,M,False,False,False
2124,Antonio Small,goodmanalice@example.org,2024-01-16,Berlin,Germany,64.0,F,False,False,False
2125,Stanley Taylor,gregory07@example.net,2020-11-08,Berlin,Germany,60.0,F,False,False,False
2126,Jesse Turner,shannonbarker@example.com,2019-10-31,Chicago,USA,46.0,M,True,False,False
2127,Tracey Nelson,iwalker@example.org,2020-08-19,Melbourne,Australia,61.0,M,False,False,False
2128,Maria Cruz,danielgriffith@example.net,2022-10-10,Berlin,Germany,25.0,F,False,False,False
2129,Brett Atkins,julie01@example.net,2023-10-26,Unknown,Canada,32.0,F,False,True,False
2130,Ashley Roach,lisa89@example.net,2019-10-31,Vancouver,Canada,16.0,M,False,False,False
2131,Kendra White,amadden@example.org,2021-04-11,Munich,Germany,55.0,M,False,False,False
2132,Erin Norris,jacoboconnor@example.net,2023-10-13,Paris,France,36.0,Other,False,False,False
2133,Danielle Ballard,courtneysantiago@example.net,2019-12-13,Sydney,Australia,46.0,F,False,False,False
2134,Heather James,pamelanguyen@example.com,2020-12-02,Los Angeles,USA,35.0,M,False,False,False
2135,Peter Patel,jperez@example.org,2023-06-05,Melbourne,Australia,57.0,M,False,False,False
2136,Ashley Huang,robertwilliams@example.com,2024-01-31,Sydney,Australia,69.0,M,False,False,False
2137,Zachary Jones,ohiggins@example.net,2020-04-12,Bangkok,Thailand,39.0,F,False,False,False
2138,Jacob Johnson,hullrobert@example.com,2021-11-05,London,UK,33.0,M,False,False,False
2139,Stacy Orozco,petersonjoel@example.org,2019-06-12,Mumbai,India,44.0,F,False,False,False
2140,David George,bradleybarker@example.net,2020-01-10,Melbourne,Australia,70.0,F,False,False,False
2141,Peter Chandler,nmontoya@example.com,2024-06-28,New York,USA,33.0,F,False,False,False
2142,Ariel Gordon,sandyramirez@example.com,2024-02-22,Mumbai,India,73.0,F,False,False,False
2143,Taylor Mullins,anthonydavis@example.net,2020-05-14,Toronto,Canada,64.0,M,False,False,False
2144,Mary Lee,jimwilliams@example.org,2019-04-15,Singapore,Singapore,66.0,F,False,False,False
2145,Daniel Anderson,cbrown@example.org,2021-09-01,Los Angeles,USA,22.0,M,False,False,False
2146,Amanda Swanson,michaelsherman@example.com,2019-01-20,Paris,France,43.0,M,False,False,False
2147,Jessica Watts,patelgabrielle@example.com,2022-08-09,Singapore,Singapore,53.0,F,False,False,False
2148,Phillip Lewis,roberthamilton@example.net,2020-05-30,New York,USA,54.0,F,False,False,False
2149,Deborah Meyer,olivia29@example.net,2021-11-19,Berlin,Germany,57.0,F,False,False,False
2150,Cindy Cole,cherylnorton@example.com,2022-10-20,Vancouver,Canada,48.0,Unknown,False,False,True
2151,Larry Howe,gonzalezkenneth@example.net,2021-09-25,Chicago,USA,36.0,M,False,False,False
2152,Brandon Perkins,rachelhall@example.net,2019-05-15,Chicago,USA,59.0,F,False,False,False
2153,Shannon Castro,lblankenship@example.net,2022-11-07,Sydney,Australia,68.0,M,False,False,False
2154,Brandy Holmes,laurenallen@example.org,2020-09-21,Toronto,Canada,35.0,F,False,False,False
2155,Lisa Wilkerson,ambermiller@example.net,2024-03-14,Vancouver,Canada,29.0,F,False,False,False
2156,Debbie Rivera,mariawilliams@example.com,2021-03-22,Singapore,Singapore,70.0,F,False,False,False
2157,Christine Pratt,hollydavis@example.org,2021-08-28,Munich,Germany,54.0,F,False,False,False
2158,Andrea Le,rojasmarc@example.org,2020-06-22,Bangkok,Thailand,75.0,F,False,False,False
2159,Wendy Morgan,cannonkimberly@example.net,2023-01-28,London,UK,69.0,F,False,False,False
2160,Shari Sharp,morriskatherine@example.net,2023-04-11,Manchester,UK,16.0,Unknown,False,False,True
2161,Angela Lee,gonzalespatricia@example.net,2022-08-15,Unknown,UK,45.0,M,False,True,False
2162,Richard Goodman,ballvanessa@example.com,2022-09-17,Unknown,Canada,34.0,F,False,True,False
2163,Brian Rocha,karen42@example.org,2020-10-29,Manchester,UK,51.0,M,False,False,False
2164,Brittany Barnett,hmitchell@example.org,2023-10-20,Berlin,Germany,22.0,M,False,False,False
2165,Roger Roberts,edwardstaylor@example.net,2022-04-29,Melbourne,Australia,18.0,Unknown,False,False,True
2166,Alexander Greene,stanleynina@example.com,2021-09-24,Melbourne,Australia,33.0,F,False,False,False
2167,Glenn Ward,alyssa66@example.net,2022-08-02,New York,USA,33.0,F,False,False,False
2168,Jason Salinas,vickiwood@example.org,2019-10-03,Berlin,Germany,36.0,M,False,False,False
2169,Roberto Glover,jblair@example.net,2019-11-05,Mumbai,India,35.0,F,False,False,False
2170,John Russell,robertchase@example.net,2022-03-18,London,UK,64.0,M,False,False,False
2171,Henry Lutz,davidbrown@example.org,2019-02-14,Melbourne,Australia,65.0,M,False,False,False
2172,Sharon King,zamorarose@example.net,2020-10-04,Melbourne,Australia,73.0,F,False,False,False
2173,Mario Green,amywells@example.org,2021-08-17,London,UK,45.0,Unknown,False,False,True
2174,Jamie Gallagher,rossjohn@example.net,2020-06-06,Vancouver,Canada,63.0,M,False,False,False
2175,Michael Montgomery,jessica89@example.net,2021-03-22,Manchester,UK,46.0,M,True,False,False
2176,Monica Russell,andrewsuarez@example.net,2021-02-03,Munich,Germany,52.0,M,False,False,False
2177,Nathan Kirk,tlewis@example.com,2020-10-31,Singapore,Singapore,47.0,F,False,False,False
2178,Shane Short,sonia62@example.com,2022-03-03,Los Angeles,USA,51.0,M,False,False,False
2179,Jacqueline Roberts,lopezkristina@example.net,2023-10-10,Mumbai,India,52.0,Unknown,False,False,True
2180,Gina Vega,james01@example.com,2019-05-30,Singapore,Singapore,68.0,M,False,False,False
2181,Jason Ramirez,william88@example.org,2019-11-08,Melbourne,Australia,37.0,F,False,False,False
2182,Monica Richardson,mariahill@example.net,2023-05-19,Munich,Germany,46.0,F,True,False,False
2183,Julie Decker,nunezmatthew@example.com,2021-03-09,Mumbai,India,16.0,F,False,False,False
2184,Amy Farrell,jamesrobinson@example.com,2022-04-11,Toronto,Canada,50.0,M,False,False,False
2185,Joseph Matthews,fosterjeffrey@example.org,2024-03-10,Paris,France,73.0,F,False,False,False
2186,Ann Dawson,ufox@example.org,2019-10-31,Unknown,Singapore,35.0,M,False,True,False
2187,Lisa Gonzalez,mccoyjames@example.org,2019-03-22,Mumbai,India,50.0,M,False,False,False
2188,Mathew Key,khanmelissa@example.net,2020-04-16,Bangkok,Thailand,29.0,Unknown,False,False,True
2189,Bradley Brady,uchang@example.com,2024-04-01,Toronto,Canada,65.0,M,False,False,False
2190,Tyler Garrison,smithjack@example.org,2019-09-10,Berlin,Germany,17.0,M,False,False,False
2191,Alyssa Rodriguez PhD,dunnmary@example.net,2019-04-11,Manchester,UK,44.0,F,False,False,False
2192,Dana Bennett,fwalsh@example.com,2019-09-13,Mumbai,India,27.0,M,False,False,False
2193,Samantha Carlson,nrangel@example.net,2023-03-30,Chicago,USA,23.0,F,False,False,False
2194,Jacob Conner,normajones@example.net,2021-04-30,London,UK,29.0,F,False,False,False
2195,Bryce Fox,daniel43@example.org,2021-11-07,Vancouver,Canada,46.0,F,True,False,False
