customer_id,name,city,country,last_order_date,completed_orders,lifetime_revenue,days_since_last_order,customer_status
185,Jordan Bullock,Berlin,Germany,2023-10-30,2,1694.114,428,Inactive
557,Austin Santiago,Melbourne,Australia,2024-08-10,3,1690.128,143,Inactive
1765,Becky Singh,Toronto,Canada,2022-04-15,1,1690.0300000000002,991,Inactive
1768,Dillon Travis,Vancouver,Canada,2023-08-22,1,1685.9499999999998,497,Inactive
2392,Beth Shaw,Chicago,USA,2023-07-25,2,1683.3319999999999,525,Inactive
2346,Carlos Heath,Chicago,USA,2024-09-25,3,1680.7925,97,Inactive
2169,Roberto Glover,Mumbai,India,2022-12-19,2,1680.465,743,Inactive
1636,Sheila Miller,Mumbai,India,2024-06-08,2,1679.6770000000001,206,Inactive
777,Daniel Taylor,Sydney,Australia,2023-11-26,1,1678.68,401,Inactive
1495,Jordan Wilson,Bangkok,Thailand,2024-08-05,3,1674.9734999999998,148,Inactive
176,Lawrence Perry,London,UK,2023-09-22,3,1673.224,466,Inactive
713,Lori Perez,Sydney,Australia,2022-02-01,1,1670.8400000000001,1064,Inactive
7,Shannon Ray,New York,USA,2024-07-31,1,1670.3825,153,Inactive
8,Dr. Sharon James,Vancouver,Canada,2024-03-27,2,1667.8355000000001,279,Inactive
422,Krista Davis,Vancouver,Canada,2024-01-01,2,1667.239,365,Inactive
968,Susan Wood,Chicago,USA,2022-05-30,2,1664.64,946,Inactive
1043,Dylan Mills,Melbourne,Australia,2024-08-19,3,1661.6419999999998,134,Inactive
2416,Steven Duncan,Berlin,Germany,2023-08-22,1,1654.56,497,Inactive
1172,Katherine Frost,New York,USA,2024-04-10,2,1653.23,265,Inactive
1809,Jake Jackson,Mumbai,India,2023-12-22,3,1651.1585,375,Inactive
1084,Danielle Wells,Munich,Germany,2023-02-25,1,1649.208,675,Inactive
2079,Amy Gallegos,Vancouver,Canada,2024-05-11,2,1644.45,234,Inactive
1520,Nicholas Beard,Los Angeles,USA,2024-05-19,2,1643.8600000000001,226,Inactive
1129,Andrea Brown,Mumbai,India,2024-07-27,3,1643.414,157,Inactive
1959,Alexandra Harper,Melbourne,Australia,2024-04-05,1,1638.68,270,Inactive
1906,John Morrison,Sydney,Australia,2023-11-05,2,1638.6755,422,Inactive
1193,Mark Mcmahon,Singapore,Singapore,2024-05-08,1,1636.6,237,Inactive
724,Ricardo Franklin,Berlin,Germany,2024-02-20,3,1632.192,315,Inactive
782,Kevin Garrett,Toronto,Canada,2023-10-02,1,1626.828,456,Inactive
1292,Mark Munoz,New York,USA,2023-09-04,2,1623.1725,484,Inactive
1747,Charles Doyle,New York,USA,2023-02-15,1,1622.9665,685,Inactive
1882,Karen Gonzalez,Munich,Germany,2023-12-10,1,1622.6889999999999,387,Inactive
1334,Martha Mack,Paris,France,2023-01-01,2,1622.157,730,Inactive
980,Mary Lewis,New York,USA,2024-08-12,2,1617.393,141,Inactive
1667,Joel Sanchez,Berlin,Germany,2024-01-19,3,1609.2185,347,Inactive
1849,Isabel Smith,Chicago,USA,2023-11-14,2,1608.94,413,Inactive
706,Mary Lin,Munich,Germany,2024-06-30,2,1605.022,184,Inactive
2442,Joseph Ward,Singapore,Singapore,2022-08-27,1,1598.781,857,Inactive
397,Brittney Murphy,Singapore,Singapore,2024-09-10,1,1598.1899999999998,112,Inactive
625,Sarah Watson,Manchester,UK,2024-06-18,2,1597.6544999999999,196,Inactive
304,Paul Wells,Paris,France,2024-07-23,2,1596.9099999999999,161,Inactive
324,Adam Jackson,Bangkok,Thailand,2024-09-03,3,1594.814,119,Inactive
478,Matthew Palmer,Singapore,Singapore,2022-07-01,2,1593.1164999999999,914,Inactive
52,Courtney Velasquez,Singapore,Singapore,2024-09-04,3,1591.599,118,Inactive
1927,Deborah Brooks,London,UK,2024-06-13,2,1588.5545,201,Inactive
662,Vickie Kennedy,Paris,France,2022-11-19,1,1583.9,773,Inactive
763,Tony Brock,Munich,Germany,2024-08-31,2,1582.3039999999999,122,Inactive
488,Robert Hines,New York,USA,2024-03-20,3,1581.211,286,Inactive
409,Eddie Mueller,Vancouver,Canada,2024-07-02,2,1578.52,182,Inactive
973,Gerald Mcdonald Jr.,Manchester,UK,2024-04-14,2,1578.264,261,Inactive
975,Pam Baker,Berlin,Germany,2024-06-02,1,1574.8,212,Inactive
332,Henry Pugh MD,Melbourne,Australia,2024-04-02,2,1574.05,273,Inactive
1298,Adam Rivas,Bangkok,Thailand,2022-05-25,1,1571.26,951,Inactive
1524,Brittany Snyder,Bangkok,Thailand,2023-12-05,2,1565.696,392,Inactive
863,Brian Hernandez,Munich,Germany,2023-06-09,3,1561.6985,571,Inactive
1285,Sherry Gibbs,Vancouver,Canada,2024-09-09,2,1561.0795,113,Inactive
68,Jessica Meadows,New York,USA,2022-05-07,1,1559.33,969,Inactive
2156,Debbie Rivera,Singapore,Singapore,2022-10-23,2,1554.5194999999999,800,Inactive
2349,Jay Buchanan,Paris,France,2023-11-01,2,1554.48,426,Inactive
1511,Billy Wallace,Melbourne,Australia,2023-08-16,2,1552.47,503,Inactive
214,Jason Beck,Chicago,USA,2024-06-27,1,1552.0,187,Inactive
1968,Steven Carter Jr.,New York,USA,2022-07-28,1,1549.7295,887,Inactive
682,Kathy Sandoval,Singapore,Singapore,2023-07-13,2,1546.6715000000002,537,Inactive
1481,Lisa Miller,Manchester,UK,2024-09-29,2,1545.99,93,Inactive
941,Amanda Moore,Singapore,Singapore,2024-09-21,3,1545.522,101,Inactive
440,Eric Taylor,Munich,Germany,2023-07-18,1,1544.466,532,Inactive
2186,Ann Dawson,,Singapore,2023-08-01,3,1544.22,518,Inactive
1713,Cathy Mcdonald,Vancouver,Canada,2023-10-02,2,1539.3310000000001,456,Inactive
1032,Nicole Moore,Singapore,Singapore,2022-07-30,2,1537.8315,885,Inactive
2472,Cody Jones,Mumbai,India,2023-12-06,1,1535.56,391,Inactive
1355,Nathan Lane,Sydney,Australia,2022-11-05,1,1532.7630000000001,787,Inactive
2125,Stanley Taylor,Berlin,Germany,2023-12-14,2,1531.762,383,Inactive
1544,Danielle Willis,Munich,Germany,2024-02-02,2,1528.4060000000002,333,Inactive
688,Kevin Hall,London,UK,2024-05-28,3,1526.8115,217,Inactive
1289,Erika Potts,Los Angeles,USA,2024-08-07,1,1524.7435,146,Inactive
382,Isaac Miller,Manchester,UK,2023-03-01,2,1523.763,671,Inactive
2321,Shari Kelley,Vancouver,Canada,2022-03-27,1,1523.1129999999998,1010,Inactive
1308,Bridget Hernandez,New York,USA,2023-10-20,1,1522.6190000000001,438,Inactive
191,Larry Mason,Sydney,Australia,2023-10-28,1,1522.322,430,Inactive
1343,Shawn Fleming,Singapore,Singapore,2024-07-05,1,1519.0700000000002,179,Inactive
1704,Pamela Smith,Berlin,Germany,2022-01-31,1,1516.522,1065,Inactive
2049,Scott Rodriguez,Berlin,Germany,2023-10-19,2,1516.404,439,Inactive
875,Tammy Morgan,Chicago,USA,2022-01-25,1,1513.29,1071,Inactive
376,Jason Hayes,Paris,France,2022-04-24,1,1512.03,982,Inactive
2132,Erin Norris,Paris,France,2024-04-30,2,1503.768,245,Inactive
1317,Jamie Johnson,Chicago,USA,2023-09-08,1,1502.076,480,Inactive
1934,Carmen Vasquez,New York,USA,2024-05-12,2,1500.059,233,Inactive
534,Mr. Thomas Thompson,Paris,France,2023-02-15,2,1498.313,685,Inactive
1332,Robert Hernandez,Bangkok,Thailand,2024-04-03,1,1496.856,272,Inactive
292,Kimberly Brown,London,UK,2024-02-13,2,1494.65,322,Inactive
2159,Wendy Morgan,London,UK,2024-06-20,1,1494.01,194,Inactive
1824,Janice Bell,Bangkok,Thailand,2024-02-28,1,1493.406,307,Inactive
865,Dorothy Brown,Chicago,USA,2024-09-14,2,1492.65,108,Inactive
1310,Heather Snyder,Mumbai,India,2024-07-28,2,1490.1619999999998,156,Inactive
305,Kristina Faulkner,Sydney,Australia,2024-08-09,2,1485.86,144,Inactive
1961,Andre Haynes,Toronto,Canada,2022-10-09,1,1480.8039999999999,814,Inactive
840,Tammy Thompson,Singapore,Singapore,2024-05-22,1,1477.682,223,Inactive
958,Lorraine Gibbs,Paris,France,2024-08-24,2,1475.86,129,Inactive
1497,James Wallace,Vancouver,Canada,2024-06-24,1,1468.927,190,Inactive
516,Meghan White,Vancouver,Canada,2024-03-26,3,1467.28,280,Inactive
1980,Karen Lewis,Los Angeles,USA,2024-02-08,1,1464.16,327,Inactive
2270,Melissa Carroll,Berlin,Germany,2023-03-09,1,1459.52,663,Inactive
1881,Rickey Hall,Berlin,Germany,2022-12-15,4,1458.9279999999999,747,Inactive
1874,Debra Brooks,Chicago,USA,2023-09-21,2,1454.68,467,Inactive
2016,Linda Patrick,Vancouver,Canada,2023-04-30,2,1450.6100000000001,611,Inactive
1231,Angel Bautista,London,UK,2024-02-28,2,1447.474,307,Inactive
743,Lisa Rodriguez,Paris,France,2024-06-30,3,1444.2665,184,Inactive
1457,James Marsh,Sydney,Australia,2022-03-24,1,1439.912,1013,Inactive
1588,Erin Mason,London,UK,2024-02-24,1,1437.54,311,Inactive
1467,David Johnson,Toronto,Canada,2022-11-19,1,1437.0605,773,Inactive
2028,Jennifer Gordon,,Canada,2024-01-18,1,1434.834,348,Inactive
2494,Jessica Mcgee,Paris,France,2024-08-18,1,1432.3200000000002,135,Inactive
259,Ronald Patel,Munich,Germany,2024-02-14,3,1431.4395,321,Inactive
2440,Jonathan Palmer,,India,2022-10-28,2,1428.574,795,Inactive
2000,Jeffrey Edwards,London,UK,2024-01-09,2,1426.812,357,Inactive
419,John Phelps,New York,USA,2024-09-15,1,1426.6060000000002,107,Inactive
1513,Richard Rogers,New York,USA,2024-04-03,2,1418.5140000000001,272,Inactive
1086,Sydney Bennett,Melbourne,Australia,2023-06-22,1,1418.1689999999999,558,Inactive
778,Jean Lane,Sydney,Australia,2024-05-22,2,1415.1580000000001,223,Inactive
2151,Larry Howe,Chicago,USA,2022-12-31,1,1409.852,731,Inactive
692,Sarah Mcfarland,Chicago,USA,2024-04-05,1,1408.27,270,Inactive
31,Angela Morton,Melbourne,Australia,2023-04-26,2,1405.864,615,Inactive
1825,Kelly Thompson,Sydney,Australia,2024-07-01,2,1405.6979999999999,183,Inactive
602,Adrienne Mills,Sydney,Australia,2023-11-08,2,1404.8775,419,Inactive
774,Kimberly Young,Munich,Germany,2024-04-23,1,1403.469,252,Inactive
653,Miguel Brewer,Singapore,Singapore,2024-07-07,2,1398.9765000000002,177,Inactive
2080,Ethan Garza,Manchester,UK,2023-09-19,3,1396.3319999999999,469,Inactive
1838,Jessica Hammond,Bangkok,Thailand,2024-01-17,1,1396.212,349,Inactive
393,Ryan Fisher,Berlin,Germany,2023-09-06,3,1389.9235,482,Inactive
1703,Abigail Case,Paris,France,2023-03-25,1,1385.1105,647,Inactive
1206,Veronica Flores,Mumbai,India,2024-03-31,2,1384.6455,275,Inactive
859,Mrs. Ashley Mendoza,Paris,France,2022-05-19,1,1380.643,957,Inactive
796,Christopher Vargas,Bangkok,Thailand,2024-08-01,2,1379.2279999999998,152,Inactive
655,Barry Taylor,Toronto,Canada,2023-03-08,2,1376.195,664,Inactive
1349,Heather Jordan,Melbourne,Australia,2023-03-02,1,1373.7,670,Inactive
1318,Angela Monroe,Melbourne,Australia,2024-04-22,2,1372.288,253,Inactive
1229,Daniel Martin,Manchester,UK,2023-08-25,1,1372.272,494,Inactive
1060,Susan Smith,Vancouver,Canada,2023-07-26,2,1370.5115,524,Inactive
524,Jillian Wilson,Chicago,USA,2023-11-11,2,1369.8894999999998,416,Inactive
452,Colton Terry,Manchester,UK,2022-10-09,2,1369.1775,814,Inactive
116,April Booth,Berlin,Germany,2023-05-02,1,1366.46,609,Inactive
1499,Leslie Todd,Manchester,UK,2024-05-04,2,1362.951,241,Inactive
603,Brian Simmons,Berlin,Germany,2024-09-14,2,1359.76,108,Inactive
63,Frances Cardenas,Singapore,Singapore,2024-04-16,1,1357.6885,259,Inactive
1204,Brandon Davis,London,UK,2024-07-26,2,1357.55,158,Inactive
254,Chloe Tran,Berlin,Germany,2023-01-31,2,1357.21,700,Inactive
2450,Miss Kathryn Myers,Berlin,Germany,2024-05-12,1,1353.9360000000001,233,Inactive
2076,Natasha Hill,Berlin,Germany,2024-09-24,2,1351.474,98,Inactive
273,Vanessa Moore,New York,USA,2024-01-13,2,1350.3075000000001,353,Inactive
81,Cynthia Wells,Sydney,Australia,2024-04-28,2,1348.896,247,Inactive
155,Gavin Zhang,Melbourne,Australia,2022-12-13,1,1348.01,749,Inactive
1076,Megan Morrison,Melbourne,Australia,2023-05-30,3,1345.408,581,Inactive
1323,Michelle Henderson,New York,USA,2023-11-16,1,1339.801,411,Inactive
1386,Juan Phillips,Vancouver,Canada,2022-03-10,1,1339.416,1027,Inactive
40,Kristine Garcia,Bangkok,Thailand,2024-08-31,1,1338.7055,122,Inactive
1529,Lynn Yang,Singapore,Singapore,2023-11-22,2,1338.067,405,Inactive
837,Julie Sims,Chicago,USA,2024-07-28,2,1337.535,156,Inactive
739,Thomas Williams,Bangkok,Thailand,2023-05-10,1,1335.1299999999999,601,Inactive
648,Joyce Curry,Singapore,Singapore,2024-07-01,4,1331.877,183,Inactive
2291,Dr. Diana Chen,Chicago,USA,2023-12-25,2,1330.11,372,Inactive
2208,Scott Durham,Manchester,UK,2024-07-01,2,1328.3944999999999,183,Inactive
1737,Natalie Patrick,Munich,Germany,2023-09-30,1,1325.05,458,Inactive
2204,Gilbert Williams,Sydney,Australia,2024-05-09,3,1322.2060000000001,236,Inactive
1666,Cynthia Kennedy,Bangkok,Thailand,2024-09-23,4,1318.98,99,Inactive
737,Kyle Smith,Paris,France,2024-01-09,1,1318.2705,357,Inactive
323,Shannon Malone,New York,USA,2022-03-24,1,1317.7855,1013,Inactive
1700,Sarah Bishop,Paris,France,2024-08-06,1,1316.722,147,Inactive
492,Brittany Gay,,Australia,2023-12-25,1,1316.68,372,Inactive
2249,Kimberly Mcdowell,Berlin,Germany,2022-11-27,2,1315.3695,765,Inactive
1956,Thomas Neal MD,Sydney,Australia,2024-10-01,2,1314.423,91,Inactive
1051,Nina Bernard,Chicago,USA,2022-02-12,1,1313.806,1053,Inactive
2342,Kimberly Hughes,Sydney,Australia,2024-01-25,2,1312.4470000000001,341,Inactive
1580,Austin Rowland,Singapore,Singapore,2023-05-07,2,1312.44,604,Inactive
1405,Amanda Williams,Melbourne,Australia,2024-04-08,3,1307.5045,267,Inactive
412,Oscar Parker,Sydney,Australia,2024-07-18,2,1306.952,166,Inactive
1571,Johnny Jenkins,Munich,Germany,2024-01-03,2,1304.4424999999999,363,Inactive
967,Chelsey White,Singapore,Singapore,2024-01-12,2,1303.5665000000001,354,Inactive
934,Elizabeth Brock,Munich,Germany,2023-12-21,3,1302.767,376,Inactive
197,James Conner,Berlin,Germany,2023-02-06,2,1287.83,694,Inactive
2279,Frank Freeman,Mumbai,India,2024-05-21,1,1287.247,224,Inactive
2359,Jeffery Jordan,Melbourne,Australia,2024-02-20,2,1286.954,315,Inactive
119,Anna Gay,Melbourne,Australia,2024-07-23,2,1280.6275,161,Inactive
135,David Scott,Bangkok,Thailand,2024-03-06,2,1280.395,300,Inactive
997,Shelby Lopez,Singapore,Singapore,2024-10-02,2,1280.3680000000002,90,Inactive
1795,William Mueller,Chicago,USA,2022-12-29,2,1277.976,733,Inactive
401,Patricia Johnson,Mumbai,India,2023-10-06,1,1277.44,452,Inactive
1091,Adam Reeves,,Germany,2022-05-10,1,1275.95,966,Inactive
472,Samantha Robertson,Mumbai,India,2024-09-17,3,1275.1685,105,Inactive
125,Reginald Williams,Los Angeles,USA,2024-07-20,2,1275.08,164,Inactive
34,Michael Cross,Los Angeles,USA,2024-02-20,2,1270.7759999999998,315,Inactive
1756,Ryan Walker,Toronto,Canada,2024-09-25,3,1269.927,97,Inactive
2230,Anthony Wong,Singapore,Singapore,2024-04-20,1,1269.917,255,Inactive
1745,Diane Gilbert,Bangkok,Thailand,2023-03-07,1,1267.83,665,Inactive
544,Rebecca Horton,Paris,France,2024-04-28,2,1264.6205,247,Inactive
2155,Lisa Wilkerson,Vancouver,Canada,2024-07-04,2,1259.08,180,Inactive
203,Vincent Mueller,Sydney,Australia,2024-08-23,1,1256.716,130,Inactive
2242,Michael Phillips,Berlin,Germany,2023-04-29,2,1256.556,612,Inactive
2464,Joshua Phillips,Singapore,Singapore,2024-01-04,2,1249.43,362,Inactive
1822,Dr. Dustin Sutton Jr.,Melbourne,Australia,2023-05-02,3,1249.3025,609,Inactive
892,Catherine Davis,Bangkok,Thailand,2024-06-07,2,1244.56,207,Inactive
539,Melissa Morris,Berlin,Germany,2023-03-24,1,1244.239,648,Inactive
336,Linda Mueller,Singapore,Singapore,2024-06-24,2,1243.67,190,Inactive
1137,Jennifer Bautista,Vancouver,Canada,2023-06-03,2,1241.142,577,Inactive
1915,Charles Decker,Munich,Germany,2024-05-05,3,1240.705,240,Inactive
1925,Christine Aguilar,Bangkok,Thailand,2023-06-24,2,1240.398,556,Inactive
717,Ryan Thomas,Singapore,Singapore,2024-08-24,2,1239.9305,129,Inactive
236,Dr. Cynthia Snyder,Paris,France,2023-08-20,3,1235.7725,499,Inactive
1535,Gregory Martin,Singapore,Singapore,2024-05-23,1,1234.993,222,Inactive
694,Nicole Johnston,London,UK,2024-10-01,1,1232.71,91,Inactive
2089,Margaret Jones,Sydney,Australia,2023-12-08,1,1230.2435,389,Inactive
887,John Watts,Chicago,USA,2022-05-31,1,1230.17,945,Inactive
1724,Joseph Blackburn,Munich,Germany,2024-01-22,3,1225.2265,344,Inactive
1348,Jesse Gardner,Vancouver,Canada,2024-02-20,1,1225.2199999999998,315,Inactive
1955,Ashley Bowman,Los Angeles,USA,2024-06-16,1,1222.03,198,Inactive
712,Steven Sandoval,Sydney,Australia,2023-04-20,1,1218.833,621,Inactive
905,Daniel Gordon,Toronto,Canada,2023-02-13,1,1218.33,687,Inactive
505,Lisa Haynes,Berlin,Germany,2024-09-11,2,1215.884,111,Inactive
1428,John Bell,Mumbai,India,2022-08-20,1,1212.1940000000002,864,Inactive
2388,Jennifer Carter,Munich,Germany,2022-08-26,1,1209.115,858,Inactive
1324,Beth Lewis,Vancouver,Canada,2024-07-07,4,1208.4205,177,Inactive
1484,Alicia Olson,Bangkok,Thailand,2024-02-17,2,1208.3604999999998,318,Inactive
2171,Henry Lutz,Melbourne,Australia,2023-07-27,1,1208.1299999999999,523,Inactive
139,Melissa Garner,New York,USA,2024-02-27,1,1204.9289999999999,308,Inactive
742,John Martinez,Paris,France,2023-05-18,2,1199.36,593,Inactive
2008,Jennifer Wallace,Chicago,USA,2024-05-22,2,1199.114,223,Inactive
2329,Wendy Miller,Singapore,Singapore,2024-06-11,2,1195.0725,203,Inactive
1297,Joseph Acosta,Chicago,USA,2023-03-05,1,1189.7,667,Inactive
1807,Sherry Porter,London,UK,2023-04-17,1,1188.63,624,Inactive
1899,Eric Moore,Bangkok,Thailand,2024-04-07,2,1188.054,268,Inactive
411,Makayla Steele,Bangkok,Thailand,2024-03-28,1,1187.21,278,Inactive
2459,Leah Kim,Berlin,Germany,2023-09-08,2,1179.452,480,Inactive
1806,Jane Wells,Singapore,Singapore,2023-08-19,2,1177.631,500,Inactive
2286,Joseph Bright,Singapore,Singapore,2024-04-28,3,1173.4045,247,Inactive
2492,Michael Jones,Paris,France,2023-07-16,1,1171.9199999999998,534,Inactive
61,Richard Lawson,Munich,Germany,2024-06-19,2,1171.911,195,Inactive
1376,Jesse Welch,Los Angeles,USA,2024-02-22,2,1170.829,313,Inactive
1175,James Coleman,Berlin,Germany,2023-01-09,2,1165.78,722,Inactive
542,Miss Brianna Brown,Munich,Germany,2022-05-26,1,1161.4245,950,Inactive
485,Jason Price,Mumbai,India,2022-09-02,1,1158.6509999999998,851,Inactive
2088,Jeffery Daniel,Singapore,Singapore,2024-08-01,2,1157.6599999999999,152,Inactive
1016,Rachel Hammond PhD,Melbourne,Australia,2024-07-06,1,1157.49,178,Inactive
771,Bethany Garcia,New York,USA,2024-03-05,1,1156.4534999999998,301,Inactive
517,Sheryl Acosta,Berlin,Germany,2023-05-08,1,1155.3390000000002,603,Inactive
1423,Eric Knox,Manchester,UK,2023-07-30,3,1147.9089999999999,520,Inactive
1846,Diane Jensen,Manchester,UK,2022-09-28,1,1142.276,825,Inactive
1896,Tyler Dunn,New York,USA,2024-04-26,3,1136.8925,249,Inactive
1283,Kayla Jones,Vancouver,Canada,2023-10-27,1,1135.22,431,Inactive
1692,Adam Jordan,Singapore,Singapore,2024-09-16,1,1133.62,106,Inactive
114,Shannon Rivera,Paris,France,2024-09-27,1,1131.15,95,Inactive
1558,Victoria Massey,Sydney,Australia,2023-01-11,1,1130.31,720,Inactive
792,Jose Harrison,Manchester,UK,2024-01-24,2,1129.118,342,Inactive
188,Jeremy Turner,London,UK,2023-05-28,2,1121.868,583,Inactive
728,Louis Brown,Munich,Germany,2024-05-27,2,1118.789,218,Inactive
2091,Ralph Chan,Paris,France,2023-07-25,2,1112.028,525,Inactive
390,Bradley Tran,Melbourne,Australia,2023-09-13,2,1111.691,475,Inactive
1789,Tricia Nguyen,Singapore,Singapore,2024-09-25,3,1110.089,97,Inactive
1621,Gary Choi,Toronto,Canada,2023-06-23,1,1109.58,557,Inactive
567,Patrick Swanson,Los Angeles,USA,2023-04-27,2,1108.554,614,Inactive
267,Courtney Dudley,Munich,Germany,2024-06-30,2,1099.3815,184,Inactive
1888,Gregory Quinn,Los Angeles,USA,2023-08-27,1,1097.34,492,Inactive
1567,Willie Luna,Singapore,Singapore,2023-03-14,2,1096.572,658,Inactive
2437,Dawn Espinoza,,UK,2024-03-13,2,1093.665,293,Inactive
828,Christopher Garza,Mumbai,India,2023-12-25,2,1092.41,372,Inactive
1279,John Juarez,Vancouver,Canada,2023-10-19,2,1089.259,439,Inactive
182,Brian Smith,Sydney,Australia,2024-07-09,1,1086.858,175,Inactive
2347,Melinda May,Berlin,Germany,2024-01-19,2,1085.078,347,Inactive
951,James Fowler,Singapore,Singapore,2023-09-18,1,1084.25,470,Inactive
1517,Yolanda Mccoy,Mumbai,India,2024-08-24,2,1080.38,129,Inactive
454,Matthew Greene,Los Angeles,USA,2024-08-02,2,1079.776,151,Inactive
2236,Tara Jones,Toronto,Canada,2024-09-14,3,1077.888,108,Inactive
2393,Lisa Beard,Singapore,Singapore,2024-06-11,2,1076.1815,203,Inactive
1983,Jennifer Goodwin,Los Angeles,USA,2024-03-02,1,1075.01,304,Inactive
2266,Chris Hanson,Los Angeles,USA,2024-08-03,1,1074.276,150,Inactive
1452,Aaron Munoz,Bangkok,Thailand,2023-06-14,2,1073.84,566,Inactive
2404,Ryan Garcia,Munich,Germany,2022-08-23,1,1066.46,861,Inactive
537,Stacey Hunt,New York,USA,2024-02-04,1,1065.24,331,Inactive
770,John Bell,Vancouver,Canada,2024-06-25,2,1062.92,189,Inactive
1019,Bruce Harris,Toronto,Canada,2023-02-08,1,1062.1505,692,Inactive
2222,Gloria Dunn,Los Angeles,USA,2023-08-03,2,1060.82,516,Inactive
1176,Megan Terry,Singapore,Singapore,2023-07-09,2,1055.7365,541,Inactive
874,Michael Wells,Paris,France,2024-07-09,1,1055.694,175,Inactive
1102,Daniel Green,Vancouver,Canada,2024-01-20,1,1054.1009999999999,346,Inactive
1409,Mr. Ralph Dawson,Toronto,Canada,2024-04-23,1,1051.379,252,Inactive
1506,Dr. Daniel Brown,Munich,Germany,2024-04-30,1,1047.69,245,Inactive
2340,April Galvan,Bangkok,Thailand,2024-02-15,2,1039.394,320,Inactive
914,Dr. Ralph Wheeler DDS,Munich,Germany,2024-04-20,1,1037.413,255,Inactive
1465,Brian Villa,Mumbai,India,2024-04-05,2,1037.077,270,Inactive
1272,Maria Torres,Mumbai,India,2024-05-09,2,1035.8415,236,Inactive
2058,Tamara Graves,,Canada,2023-09-02,1,1030.52,486,Inactive
808,Angelica Jacobs,Toronto,Canada,2023-07-07,1,1029.46,543,Inactive
283,Melissa Brown,New York,USA,2024-09-22,2,1026.328,100,Inactive
1709,Thomas Rodriguez,Berlin,Germany,2022-05-25,1,1023.332,951,Inactive
2025,Michael Reeves,Munich,Germany,2024-09-26,1,1020.78,96,Inactive
1368,Jennifer Ayers,New York,USA,2024-07-04,1,1018.6500000000001,180,Inactive
346,David Moore,Bangkok,Thailand,2023-12-23,2,1015.0,374,Inactive
1181,Debra Clark,Berlin,Germany,2024-03-08,2,1010.098,298,Inactive
1425,Dennis Jones,London,UK,2024-05-14,2,1004.6815,231,Inactive
2106,Emily Martinez,Chicago,USA,2024-06-06,2,1002.766,208,Inactive
1254,Danielle Ryan,Melbourne,Australia,2022-02-22,1,1000.997,1043,Inactive
2420,Edward Richmond,Mumbai,India,2024-06-17,1,1000.6634999999999,197,Inactive
622,Travis Vega,Berlin,Germany,2022-06-06,1,996.6700000000001,939,Inactive
2223,Jessica Adams,Sydney,Australia,2023-08-28,2,995.243,491,Inactive
1982,Angel Martin DDS,Singapore,Singapore,2023-10-17,1,993.6,441,Inactive
714,Erin Daniels,Paris,France,2023-09-18,2,992.792,470,Inactive
479,Alejandra King,Los Angeles,USA,2024-09-22,1,992.3275,100,Inactive
1976,Craig Keller,,Germany,2024-07-25,2,986.7445,159,Inactive
113,Robert Costa,London,UK,2023-09-22,2,985.188,466,Inactive
1589,Heather Roberson,Vancouver,Canada,2024-07-25,1,985.046,159,Inactive
1723,Michelle Ray,Manchester,UK,2023-05-05,1,979.3725,606,Inactive
620,Harry Nichols,Mumbai,India,2024-06-13,1,977.6890000000001,201,Inactive
41,Sherry Wood,Singapore,Singapore,2023-11-26,1,976.57,401,Inactive
1004,Scott Richards,Singapore,Singapore,2024-04-25,2,974.54,250,Inactive
2061,Kelly Decker,London,UK,2023-07-13,2,973.9839999999999,537,Inactive
335,Brandon Jordan,Los Angeles,USA,2022-06-24,2,973.3,921,Inactive
2288,Hannah Martin,Chicago,USA,2024-03-11,1,971.001,295,Inactive
238,Patricia Morrow,New York,USA,2022-04-07,1,970.345,999,Inactive
180,Mary Gomez,Mumbai,India,2023-07-28,1,967.038,522,Inactive
595,James Rodriguez,Melbourne,Australia,2023-07-28,1,966.7239999999999,522,Inactive
1509,Shannon Riley,Paris,France,2022-08-18,1,963.201,866,Inactive
510,David Hall,Toronto,Canada,2024-03-14,2,959.5719999999999,292,Inactive
1746,Michael Murray,Los Angeles,USA,2023-11-25,1,958.352,402,Inactive
2137,Zachary Jones,Bangkok,Thailand,2022-11-09,1,950.2805000000001,783,Inactive
38,Kevin Mills,Munich,Germany,2024-06-08,2,945.4364999999999,206,Inactive
1879,Tracie Costa,,Canada,2024-05-09,1,943.9,236,Inactive
1649,Denise Ford,Sydney,Australia,2024-02-25,1,942.96,310,Inactive
1847,David Baird DDS,Vancouver,Canada,2023-10-26,1,942.6255,432,Inactive
1873,Kenneth Turner,New York,USA,2023-02-21,1,942.0545,679,Inactive
2251,Jessica Becker,Los Angeles,USA,2024-08-16,1,941.4105000000001,137,Inactive
1904,Crystal Watkins,New York,USA,2022-11-23,3,939.5659999999999,769,Inactive
2211,Michelle Chavez,Mumbai,India,2022-09-17,1,939.086,836,Inactive
1919,Jason Potter,Paris,France,2023-07-03,2,935.9839999999999,547,Inactive
514,James Jefferson,Chicago,USA,2023-07-20,3,935.1395,530,Inactive
1555,Kimberly Chan,Chicago,USA,2024-05-28,2,933.4499999999999,217,Inactive
138,Ian Phillips,Mumbai,India,2023-10-07,1,932.57,451,Inactive
2331,Toni Ortiz,Toronto,Canada,2024-09-11,1,932.09,111,Inactive
2020,Cynthia Morton,Toronto,Canada,2023-12-02,1,930.086,395,Inactive
1722,Daniel Craig,Melbourne,Australia,2023-12-30,1,929.35,367,Inactive
